name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Colorado,3/24/2011,55.1,29.2,38.5,55.1,16.6,31.1,16.1,42.3,0,0,0,,0,0,35.5,27.3,181.1,1008.5,38.2,23.7,251.4,21.7,9,,2011-03-24T06:57:12,2011-03-24T19:15:56,0.67,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"KBKF,KDEN,72469523036,KAPA,72565003017,72466693067"
Colorado,3/25/2011,58.8,29.4,44.3,58.8,22.8,40.5,11.2,27.7,0,0,0,,0,0,28.2,16.4,217.7,1004.3,49.8,19.4,168.3,14.6,6,,2011-03-25T06:55:36,2011-03-25T19:16:56,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KBKF,KDEN,72469523036,KAPA,72565003017,72466693067"
Colorado,3/26/2011,52,25.9,39.7,52,19.6,34.8,12,43.6,0,0,0,,0,0,23,13.3,64.7,1007.2,67.3,23.2,253,21.9,9,,2011-03-26T06:53:59,2011-03-26T19:17:57,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KBKF,KDEN,72469523036,KAPA,72565003017,72466693067"
Colorado,3/27/2011,54.1,34.6,42.6,54.1,25.6,38.1,22.6,48.8,0,0,0,,0,0,28.9,17,125.2,1004.5,72.3,23,268,23.1,8,,2011-03-27T06:52:22,2011-03-27T19:18:57,0.77,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KBKF,KDEN,72469523036,KAPA,72565003017,72466693067"
Colorado,3/28/2011,50.7,30.1,38.9,50.7,22,34.1,27,67.6,0.032,100,20.83,"rain,snow",0,0,32.8,21.1,329.7,1008.3,86.6,8.4,266.1,23.1,9,,2011-03-28T06:50:46,2011-03-28T19:19:57,0.8,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,rain,"KBKF,KDEN,72469523036,KAPA,72565003017,72466693067"
Colorado,3/29/2011,47.4,28.5,37.2,44.9,21.5,31.6,23.7,62.9,0.042,100,20.83,"rain,snow",0,0,16.1,12.2,73.5,1017.4,70,21.7,285,24.7,9,,2011-03-29T06:49:10,2011-03-29T19:20:58,0.84,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow clearing later.,rain,"KBKF,KDEN,72469523036,KAPA,72565003017,72466693067"
Colorado,3/30/2011,54.8,32,44.1,54.8,25.3,40.9,19.4,39.5,0,0,0,,0,0,38.8,28,284.9,1011.7,80.8,24.9,259.5,22.4,9,,2011-03-30T06:47:33,2011-03-30T19:21:58,0.87,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KBKF,KDEN,72469523036,KAPA,72565003017,72466693067"
Colorado,3/31/2011,66.3,44.5,56,66.3,38.2,54,25.5,32.5,0,0,0,,0,0,45,29.5,305.6,1006.4,71.8,24.5,290.7,25.2,9,,2011-03-31T06:45:57,2011-03-31T19:22:58,0.9,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KBKF,KDEN,72469523036,KAPA,72565003017,72466693067"
Colorado,4/1/2011,67.1,48.1,55.7,67.1,43.2,55.3,25.8,32.3,0,0,0,,0,0,39.7,21.4,353.6,1008.6,44.2,26.7,296.2,25.6,9,,2011-04-01T06:44:22,2011-04-01T19:23:58,0.94,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KBKF,KDEN,KAPA,72469523036,72565003017,72466693067"
Colorado,4/2/2011,80.6,44.8,63.5,79.4,39.1,62.1,15.7,20.8,0,0,0,,0,0,35.6,23.8,215.6,1002.7,49.1,26.9,294,25.4,9,,2011-04-02T06:42:46,2011-04-02T19:24:58,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KBKF,KDEN,72469523036,KAPA,72565003017,72466693067"
Colorado,4/3/2011,66.1,28.4,46.7,66.1,17.5,41.2,26.7,55.7,0.082,100,16.67,"rain,snow",0,0,45.8,30.5,315.8,999.5,84.9,16.1,234.5,20.4,8,,2011-04-03T06:41:11,2011-04-03T19:25:58,0,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,rain,"KBKF,KDEN,72469523036,KAPA,72565003017,72466693067"
Colorado,4/4/2011,50.5,18.9,35.1,50.5,9,28.2,14.8,48.9,0.06,100,4.17,rain,0,0,33.3,15.8,280,1019.3,54.8,23.8,306,26.2,10,,2011-04-04T06:39:36,2011-04-04T19:26:58,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"KBKF,KDEN,72469523036,KAPA,72565003017,72466693067"
Colorado,4/5/2011,74.2,42,57.9,74.2,36.4,55.9,18.9,24.3,0,0,0,,0,0,39.8,22.9,264.2,1005.3,55.6,25.7,293.2,25.2,9,,2011-04-05T06:38:02,2011-04-05T19:27:58,0.07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KBKF,KDEN,72469523036,KAPA,72565003017,72466693067"
Colorado,4/6/2011,50.4,37.6,43.9,50.4,31.7,39.8,30.9,61.3,0.015,100,4.17,rain,0,0,35.6,21.4,74.2,1008.4,88.3,19.3,245,21,9,,2011-04-06T06:36:27,2011-04-06T19:28:59,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"KBKF,KDEN,72469523036,KAPA,72565003017,72466693067"
Colorado,4/7/2011,59.4,36.7,46.2,59.4,33.2,42.9,33.5,65.2,0,0,0,,0,0,27.5,16.3,166.3,1003.5,73.1,8.3,237.8,20.3,9,,2011-04-07T06:34:54,2011-04-07T19:29:59,0.14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KBKF,KDEN,72469523036,KAPA,72565003017,72466693067"
Colorado,4/8/2011,71.9,41.4,57.6,71.9,35.8,55.4,17,24.6,0,0,0,,0,0,42.5,24.2,209,999.3,52.8,23.1,314.5,27.2,10,,2011-04-08T06:33:20,2011-04-08T19:30:59,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KBKF,KDEN,72469523036,KAPA,72565003017,72466693067"
Colorado,4/9/2011,71.3,37.6,51.6,71.3,36,49.7,26.2,44.1,0,0,0,,0,0,41.6,29.2,203.6,998.8,51.6,15.7,279.4,24.1,8,,2011-04-09T06:31:48,2011-04-09T19:31:59,0.21,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KBKF,KDEN,72469523036,KAPA,72565003017,72466693067"
Colorado,4/10/2011,53,33.2,42.4,53,24.3,37.2,22.1,50.2,0.024,100,8.33,"rain,snow",0,0,32.9,21.6,352.8,1006.6,69.5,22.6,268.3,22.9,9,,2011-04-10T06:30:15,2011-04-10T19:32:59,0.25,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow clearing later.,rain,"KBKF,KDEN,72469523036,KAPA,72565003017,72466693067"
Colorado,4/11/2011,63.4,30.5,46.3,63.4,24.4,43.5,12.5,30.8,0,0,0,,0,0,30,16.4,165.1,1018.9,23.2,25.1,325.7,28,10,,2011-04-11T06:28:43,2011-04-11T19:33:59,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KBKF,KDEN,72469523036,KAPA,72565003017,72466693067"
Colorado,4/12/2011,62.3,35.7,51.4,62.3,32,49.8,15.7,24.9,0,0,0,,0,0,25.3,14.3,73,1012.1,64,26.1,185.4,16,7,,2011-04-12T06:27:12,2011-04-12T19:34:59,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KBKF,KDEN,72469523036,KAPA,72565003017,72466693067"
Colorado,4/13/2011,51.5,34.6,43.7,51.5,33.1,40.9,32.2,65.5,0.082,100,16.67,rain,0,0,,10.9,18.6,1014.9,74.4,14.9,255,21.9,9,,2011-04-13T06:25:41,2011-04-13T19:35:59,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"KBKF,KDEN,72469523036,KAPA,72565003017,72466693067"
Colorado,4/14/2011,50.3,32.8,39.1,50.3,21.6,32.3,31.7,77.6,0.035,100,33.33,"rain,snow",0,0,35.1,24.8,8.1,1010,83.6,9.5,240,20.6,8,,2011-04-14T06:24:11,2011-04-14T19:36:59,0.38,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow clearing later.,rain,"KBKF,KDEN,72469523036,KAPA,72565003017,72466693067"
Colorado,4/15/2011,54.8,29.7,41.9,54.8,21.1,36.4,13.6,38.8,0,0,0,,0,0,36.8,21.5,333.5,1017.5,28.8,14.1,329.5,28.7,10,,2011-04-15T06:22:42,2011-04-15T19:37:59,0.42,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KBKF,KDEN,72469523036,KAPA,72565003017,72466693067"
Colorado,4/16/2011,62.8,34.7,49.3,62.8,28.7,46.7,19.2,31.5,0,0,0,,0,0,29.9,18.6,116.9,1011.2,58.8,24.5,290,25,10,,2011-04-16T06:21:13,2011-04-16T19:39:00,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KBKF,KDEN,72469523036,KAPA,72565003017,72466693067"
Colorado,4/17/2011,70.3,41.7,56.1,70.3,35.6,53.9,26.4,34.8,0,0,0,,0,0,39.4,26.2,287.4,1002.7,64.4,26.5,288.3,24.9,9,,2011-04-17T06:19:45,2011-04-17T19:40:00,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KBKF,KDEN,72469523036,KAPA,72565003017,72466693067"
Colorado,4/18/2011,69.6,37.6,52.3,69.6,29.3,49.4,35.5,56.1,0.014,100,4.17,rain,0,0,31.1,16.9,20.4,1000.1,78.6,21,238,20.5,8,,2011-04-18T06:18:18,2011-04-18T19:41:00,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"KBKF,KDEN,72469523036,KAPA,72565003017,72466693067"
Colorado,4/19/2011,56.3,37.4,45.6,56.3,29.3,42.4,35,69.2,0.195,100,29.17,rain,0,0,30.8,24.1,125.8,1006.1,78.2,19.5,283.9,24.5,8,,2011-04-19T06:16:51,2011-04-19T19:42:00,0.55,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KBKF,KDEN,72469523036,KAPA,72565003017,72466693067"
Colorado,4/20/2011,53.4,32,41.5,53.4,24,36.8,33.5,74.5,0.033,100,12.5,rain,0,0,33.6,20.4,115.5,1016.9,92.7,9.7,228,19.6,7,,2011-04-20T06:15:26,2011-04-20T19:43:00,0.59,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"KBKF,KDEN,72469523036,KAPA,72565003017,72466693067"
Colorado,4/21/2011,66.8,37.4,50.8,66.8,29.1,47.4,31,53.2,0.043,100,8.33,rain,0,0,39,23.5,197,1005.8,65.2,18.7,317.3,27.6,10,,2011-04-21T06:14:01,2011-04-21T19:44:01,0.62,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"KBKF,KDEN,72469523036,KAPA,72565003017,72466693067"
Colorado,4/22/2011,62.3,39.3,50.8,62.3,32.7,47.8,13.4,24.5,0,0,0,,0,0,36.3,24,286.5,1005.5,36.1,27.7,328.4,28.4,9,,2011-04-22T06:12:37,2011-04-22T19:45:01,0.65,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KBKF,KDEN,72469523036,KAPA,72565003017,72466693067"
Colorado,4/23/2011,50.4,32.8,40.6,50.4,25,34.5,20.8,46.4,0,0,0,,0,0,30.1,20.6,139.2,1013.3,90.4,14.6,174.9,15.1,7,,2011-04-23T06:11:14,2011-04-23T19:46:01,0.69,Overcast,Cloudy skies throughout the day.,cloudy,"KBKF,KDEN,72469523036,KAPA,72565003017,72466693067"
Colorado,4/24/2011,47.8,35.7,40.1,47.8,29.8,36.5,32.7,76.3,0.068,100,37.5,rain,0,0,,10.6,313.7,1010.4,98.6,8.1,185.2,16.1,7,,2011-04-24T06:09:52,2011-04-24T19:47:01,0.75,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"KBKF,KDEN,72469523036,KAPA,72565003017,72466693067"
Colorado,4/25/2011,55.6,36.6,44.1,55.6,28.7,40.4,33.5,71.6,0.108,100,33.33,rain,0,0,32.2,13.1,322,1005.9,90.2,9.6,215.2,18.6,6,,2011-04-25T06:08:30,2011-04-25T19:48:02,0.75,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"KBKF,KDEN,72469523036,KAPA,72565003017,72466693067"
Colorado,4/26/2011,51.4,33.8,41.7,51.4,27,36.6,29.7,66.1,0.083,100,16.67,rain,0,0,36.4,22.9,337.3,1000.8,72.7,16.6,197.1,17,6,,2011-04-26T06:07:10,2011-04-26T19:49:02,0.78,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KBKF,KDEN,72469523036,KAPA,72565003017,72466693067"
Colorado,4/27/2011,52,31.9,42.7,52,28.6,39.3,22.1,50.6,0,0,0,,0,0,32.2,13.1,348.1,1013.1,72.3,22,281.9,24.2,9,,2011-04-27T06:05:51,2011-04-27T19:50:02,0.82,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KBKF,KDEN,72469523036,KAPA,72565003017,72466693067"
Colorado,4/28/2011,69,31.3,51.3,69,23.1,48.5,8.1,23,0,0,0,,0,0,24.2,13.9,200.2,1013.4,26.9,26.9,358.3,31.1,10,,2011-04-28T06:04:33,2011-04-28T19:51:02,0.85,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KBKF,KDEN,72469523036,KAPA,72565003017,72466693067"
Colorado,4/29/2011,68.7,32.6,51.3,68.7,21.6,47.5,20.3,32.2,0,0,0,,0,0,40.4,25.4,355.1,998.4,60.1,25.9,329.5,28.4,10,,2011-04-29T06:03:16,2011-04-29T19:52:02,0.88,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"KBKF,KDEN,72469523036,KAPA,72565003017,72466693067"
Colorado,4/30/2011,46,31.3,38.9,41.2,21.6,31.4,11.1,33.2,0.002,100,4.17,rain,0,0,32,19.5,332.3,1012.8,77.6,20.3,294.3,25.5,10,,2011-04-30T06:02:00,2011-04-30T19:53:02,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"KBKF,KDEN,72469523036,KAPA,72565003017,72466693067"
Colorado,5/1/2011,44.8,32.3,38.8,44.8,26.8,35.1,15.1,39.6,0,0,0,,0,0,19.5,8.2,141.3,1021.3,90.8,14.6,139,12,4,,2011-05-01T06:00:45,2011-05-01T19:54:02,0.95,Overcast,Cloudy skies throughout the day.,cloudy,"KBKF,KDEN,KAPA,72469523036,72565003017,72466693067"
Colorado,5/2/2011,49.3,31.8,40.1,48.5,26.4,36.9,23.7,56.2,0.008,100,8.33,rain,0,0,33.3,11.2,304.1,1026.1,82.4,10.9,218.9,19,6,,2011-05-02T05:59:31,2011-05-02T19:55:01,0.98,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"KBKF,KDEN,72469523036,KAPA,72565003017,72466693067"
Colorado,5/3/2011,65.3,34.6,51.9,65.3,27.3,49,10.7,23.9,0,0,0,,0,0,17.2,13.3,200.2,1019,48.4,26.5,300.6,25.9,10,,2011-05-03T05:58:19,2011-05-03T19:56:01,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KBKF,KDEN,72469523036,KAPA,72565003017,72466693067"
Colorado,5/4/2011,59,36.3,48.8,59,29.3,47,26.1,42.6,0,0,0,,0,0,30.5,22.6,66.7,1017.5,65.4,26.4,346.4,30.1,10,,2011-05-04T05:57:07,2011-05-04T19:57:00,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KBKF,KDEN,72469523036,KAPA,72565003017,72466693067"
Colorado,5/5/2011,68,29.1,50.5,68,23.8,48.8,18.3,36.8,0,0,0,,0,0,30,18.4,162,1020.7,18.7,26.9,364.8,31.4,10,,2011-05-05T05:55:57,2011-05-05T19:57:59,0.09,Clear,Clear conditions throughout the day.,clear-day,"KBKF,KDEN,72469523036,KAPA,72565003017,72466693067"
Colorado,5/6/2011,76.6,48,62.7,76.6,43.8,62.1,15.4,16.9,0,0,0,,0,0,30,15.5,224.7,1006.7,65.7,27.5,332.8,28.7,10,,2011-05-06T05:54:49,2011-05-06T19:58:58,0.12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KBKF,KDEN,72469523036,KAPA,72565003017,72466693067"
Colorado,5/7/2011,82.5,49,66.3,80,45.7,65.6,19.9,20,0,0,0,,0,0,21.9,11.2,201.9,1003.8,61.6,26.6,335.4,28.9,10,,2011-05-07T05:53:41,2011-05-07T19:59:57,0.16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KBKF,KDEN,72469523036,KAPA,72565003017,72466693067"
Colorado,5/8/2011,82.6,50.6,68.6,80.1,50.6,68.1,8.7,11.3,0,0,0,,0,0,33.3,15.6,216.8,997.3,28.7,28.5,367.6,31.8,10,,2011-05-08T05:52:35,2011-05-08T20:00:56,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KBKF,KDEN,72469523036,KAPA,72565003017,72466693067"
Colorado,5/9/2011,80.5,56.8,67.3,79.4,56.8,67.1,12,12.6,0,0,0,,0,0,48.8,32.7,207.9,992.8,51,25.3,346.1,29.9,10,,2011-05-09T05:51:31,2011-05-09T20:01:54,0.23,Partially cloudy,Partly cloudy throughout the day.,wind,"KBKF,KDEN,72469523036,KAPA,72565003017,72466693067"
Colorado,5/10/2011,72.4,43.6,59,72.4,38.7,57.9,17.8,23.7,0.006,100,8.33,rain,0,0,35.4,23,211.3,999.2,42.1,24,347,30,10,,2011-05-10T05:50:28,2011-05-10T20:02:52,0.25,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"KBKF,KDEN,72469523036,KAPA,72565003017,72466693067"
Colorado,5/11/2011,49.8,33,37.7,42.5,21,28.4,36.2,94.4,0.894,100,95.83,"rain,snow",0,0,35.6,24.9,348.8,1009.6,99.5,4.3,252.1,21.7,8,,2011-05-11T05:49:26,2011-05-11T20:03:50,0.3,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,rain,"KBKF,KDEN,72469523036,KAPA,72565003017,72466693067"
Colorado,5/12/2011,43.7,34.1,39.1,38.9,25.6,32.1,37.4,93.5,0.862,100,83.33,"rain,snow",0,0,32.2,15.4,346,1018.6,99.7,6.9,206.3,17.8,7,,2011-05-12T05:48:26,2011-05-12T20:04:47,0.33,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,rain,"KBKF,KDEN,72469523036,KAPA,72565003017,72466693067"
Colorado,5/13/2011,62,39.2,49.3,62,36.3,48.2,37.7,67.6,0.004,100,4.17,rain,0,0,20.8,13.2,26.4,1022.5,54.6,13.1,366.3,31.7,10,,2011-05-13T05:47:27,2011-05-13T20:05:44,0.37,"Rain, Partially cloudy",Clearing in the afternoon with early morning rain.,rain,"KBKF,KDEN,72469523036,KAPA,72565003017,72466693067"
Colorado,5/14/2011,47.5,36.1,41.5,47.5,29.2,38.3,35.6,80.2,0.085,100,33.33,rain,0,0,,9.3,35.7,1021.7,93.1,10.4,282.2,24.3,10,,2011-05-14T05:46:30,2011-05-14T20:06:40,0.4,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"KBKF,KDEN,72469523036,KAPA,72565003017,72466693067"
Colorado,5/15/2011,45.8,34.2,40.4,44.1,26.6,35.3,34.4,79.9,0.014,100,16.67,"rain,snow",0,0,,11.8,109.2,1021.3,100,8.1,321.9,27.8,10,,2011-05-15T05:45:34,2011-05-15T20:07:37,0.44,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow clearing later.,rain,"KBKF,KDEN,72469523036,KAPA,72565003017,72466693067"
Colorado,5/16/2011,67,36.6,51.2,67,28.5,48.4,38.3,62.9,0,0,0,,0,0,30,15.3,173.6,1010.7,52.7,15.2,351.6,30.4,10,,2011-05-16T05:44:40,2011-05-16T20:08:32,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KBKF,KDEN,72469523036,KAPA,72565003017,72466693067"
Colorado,5/17/2011,56.3,43.1,50.1,56.3,40.6,48.9,42.1,74.7,0,0,0,,0,0,31.1,17.7,327.4,1002.3,63.6,11,242.2,20.9,9,,2011-05-17T05:43:47,2011-05-17T20:09:27,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KBKF,KDEN,72469523036,KAPA,72565003017,72466693067"
Colorado,5/18/2011,58.1,41.7,46.4,58.1,36.2,44.4,41.9,85.6,0.553,100,37.5,rain,0,0,36.9,21.6,55,1002.3,90.6,7.2,202.5,17.4,6,,2011-05-18T05:42:56,2011-05-18T20:10:22,0.54,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"KBKF,KDEN,72469523036,KAPA,72565003017,72466693067"
Colorado,5/19/2011,43.3,39.2,41,38.3,33.4,35.6,39.7,94.9,0.392,100,58.33,rain,0,0,20.8,17.6,305.7,1003.6,99.1,4.9,274.1,23.6,7,,2011-05-19T05:42:07,2011-05-19T20:11:16,0.57,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"KBKF,KDEN,72469523036,KAPA,72565003017,72466693067"
Colorado,5/20/2011,57.3,37.3,45.8,57.3,32.9,43.6,36.6,73.3,0.197,100,29.17,rain,0,0,39.1,13.2,168.4,1008.2,81.1,10.3,257.3,22,8,,2011-05-20T05:41:20,2011-05-20T20:12:09,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KBKF,KDEN,72469523036,KAPA,72565003017,72466693067"
Colorado,5/21/2011,66.8,42.2,55.5,66.8,37.3,53.8,32.5,44.2,0,0,0,,0,0,36,24.2,277.5,1004.7,79,27.4,309.3,26.9,9,,2011-05-21T05:40:34,2011-05-21T20:13:02,0.64,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KBKF,KDEN,72469523036,KAPA,72565003017,72466693067"
Colorado,5/22/2011,73.7,47.4,60.5,73.7,43.7,60.1,34,39.2,0,0,0,,0,0,24.2,13.9,253.8,1005.8,75.3,24.3,286.6,24.6,10,,2011-05-22T05:39:50,2011-05-22T20:13:54,0.67,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KBKF,KDEN,72469523036,KAPA,72565003017,72466693067"
Colorado,5/23/2011,69.5,48.2,56.5,69.5,47.1,56.3,42.6,62.1,0.114,100,25,rain,0,0,36.9,23.6,56,1006.7,76.1,19.5,285.5,24.7,8,,2011-05-23T05:39:07,2011-05-23T20:14:45,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KBKF,KDEN,72469523036,KAPA,72565003017,72466693067"
Colorado,5/24/2011,50,46.3,47.9,50,40,45,44.6,88.4,0.227,100,29.17,rain,0,0,36.6,17.4,300.9,1006.4,88.9,11.5,122.3,10.5,4,,2011-05-24T05:38:27,2011-05-24T20:15:36,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"KBKF,KDEN,72469523036,KAPA,72565003017,72466693067"
Colorado,5/25/2011,62.4,45,52,62.4,41.7,50.6,41.9,70.1,0,0,0,,0,0,18,13.4,46.4,1014.7,66.9,27.7,286.7,24.7,9,,2011-05-25T05:37:48,2011-05-25T20:16:26,0.77,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KBKF,KDEN,72469523036,KAPA,72565003017,72466693067"
Colorado,5/26/2011,72.7,47.1,57.4,72.7,41.4,55.7,44,63.8,0,0,0,,0,0,29.3,18.3,186.5,1007.6,62.9,24.4,289.2,25,10,,2011-05-26T05:37:11,2011-05-26T20:17:15,0.8,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KBKF,KDEN,72469523036,KAPA,72565003017,72466693067"
Colorado,5/27/2011,66.2,44,56.1,66.2,40.5,55.5,40.3,58.3,0,0,0,,0,0,23.7,18,85.7,1005.9,46.4,26.6,376.7,32.5,10,,2011-05-27T05:36:36,2011-05-27T20:18:03,0.83,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KBKF,KDEN,72469523036,KAPA,72565003017,72466693067"
Colorado,5/28/2011,64.8,46.6,55.4,64.8,40.9,54.3,39.6,56.4,0.003,100,4.17,rain,0,0,33.3,16.7,257.8,1003.1,80.5,21.2,360.2,31,10,,2011-05-28T05:36:02,2011-05-28T20:18:50,0.87,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"KBKF,KDEN,72469523036,KAPA,72565003017,72466693067"
Colorado,5/29/2011,72.5,47.6,58.8,72.5,45,58.1,50.6,76.3,0.002,100,8.33,rain,0,0,24.4,14.6,340.5,995.2,63.2,6.9,381,33,10,,2011-05-29T05:35:31,2011-05-29T20:19:36,0.9,"Rain, Partially cloudy",Clearing in the afternoon with early morning rain.,rain,"KBKF,KDEN,72469523036,KAPA,72565003017,72466693067"
Colorado,5/30/2011,71.4,47.6,59.1,71.4,44.2,58.8,40.9,60.6,0.01,100,4.17,rain,0,0,45.2,30.6,294.5,998.9,56.6,18.4,385.2,33.4,10,,2011-05-30T05:35:01,2011-05-30T20:20:21,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"KBKF,KDEN,72469523036,KAPA,72565003017,72466693067"
Colorado,5/31/2011,78.9,42.9,62,78.9,38.9,60.9,19,23,0,0,0,,0,0,36.2,27.2,179.5,1016.8,26.4,25.5,391.4,33.7,10,,2011-05-31T05:34:33,2011-05-31T20:21:05,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KBKF,KDEN,72469523036,KAPA,72565003017,72466693067"
Colorado,6/1/2011,84.5,51.6,65.5,81.5,51.6,65.2,34.8,33.5,0,0,0,,0,0,26.4,13.1,205,1012.8,63.4,24.2,248.6,21.6,8,,2011-06-01T05:34:07,2011-06-01T20:21:48,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KBKF,KDEN,KAPA,72469523036,72565003017,72466693067"
Colorado,6/2/2011,88.4,60.2,74.3,84.6,60.2,73.2,32.9,28.2,0,0,0,,0,0,40.5,28.5,188.7,1002.4,55.3,13.6,349.4,30.3,10,,2011-06-02T05:33:43,2011-06-02T20:22:30,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KBKF,KDEN,72469523036,KAPA,72565003017,72466693067"
Colorado,6/3/2011,73.6,47.9,63,73.6,47.9,63,29.9,29.8,0,0,0,,0,0,18.9,14,48,1010.2,31.9,19.1,386,33.3,10,,2011-06-03T05:33:21,2011-06-03T20:23:11,0.07,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"KBKF,KDEN,72469523036,KAPA,72565003017,72466693067"
Colorado,6/4/2011,77.8,47.5,63.8,77.8,45.7,63.7,43,48.9,0,0,0,,0,0,21.9,14.9,129.6,1018.7,46.1,14.4,330.5,28.6,10,,2011-06-04T05:33:01,2011-06-04T20:23:50,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KBKF,KDEN,72469523036,KAPA,72565003017,72466693067"
Colorado,6/5/2011,89.1,53.7,71.1,85.2,53.7,70.1,40,40.1,0,0,0,,0,0,25.3,14.4,177.6,1015.2,53,12,349.8,30.4,10,,2011-06-05T05:32:43,2011-06-05T20:24:29,0.14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KBKF,KDEN,72469523036,KAPA,72565003017,72466693067"
